source_id,development,source_type,title,publisher,published_date,retrieved_at,source_url,local_path,sha256,page_or_section,exact_excerpt,event_type,event_date,date_precision,mode,scope,confidence,review_status,notes,cand_id,cand_id_namespaced,cohort_type,landing_url,file_kind,event_date_normalized,event_date_lower,event_date_upper,line_name,promise_verb_원문표기,http_status,bytes,local_text_path,excerpt_found,excerpt_sim,review_issue,reject_reason,pairable,commitment_version,dup_of,block_name,document_version,version_status,supersedes_source_id,attachment_source_url,attachment_local_path,attachment_sha256,service_headway,service_first,service_last,timetable_effective_date,event_date_basis,evidence_role,document_verified,verification_method,verified_at,pdf_id,raw_pdf_path,pdf_sha256,pdf_match_method,pdf_match_confidence,pdf_disposition,pdf_extraction_status,pdf_page_count,pdf_text_chars,excerpt_source_path,excerpt_char_start,excerpt_char_end,plan_confirmed_date,target_completion_date,target_date_precision,human_verified,human_verifier,human_verified_at,human_check_items,censored,as_of_date,censoring_evidence_source_id,clue_url,contradiction_flag,contradiction_note
SRC-PDF-007-OCCU-1,고양 창릉,official_pdf,"(정정)고양창릉S-5,S-6블록공공분양주택입주자모집공고문",한국토지주택공사,2025-01-30,2026-09-02T18:18:06+09:00,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=60606564,"data/raw/evidence/(정정)고양창릉S-5,S-6블록공공분양주택입주자모집공고문.pdf",a65a5c4807f9e93fe2cd6c465ccaaccae2657d5b48db24ded879e80b26468319,PDF p.38,"유소 등이 위치하고 있음 - 지구 북측과 남측에 유보지가 위치하며, 유보지의 용도는 추후 결정 예정임 - 지구 내 학교 등 각종 교육시설은 개발(실시)계획의 변경, 해당 관청의 학교설립시기 조정 및 설립계획 보류(소)요청 등에 의하여 추후 변경될 수 있으며, 설립계획 및 학생 수용계획 은 향후 공동주택 입주시기 및 학생수 등을 감안하여 해당 관청에서 결정하는 사항이므로 변경될 수 있음 - 교육청의 학교설립계획의 변경으로 인하여 당해지구 내 학교부지가 취소 및 위치나 면적이 변경될 수 있으며, 당해 지구 내 계획 중인 신설학교는 교육여건 변화에 따라 변경 될 수 있음 - 당해 지구 내 신설학교 배정 및 인근 학교 배치 등 각종 교육시설은 해당관청(고양교육지원청)에 문의하시기 바람 - 지구 내 학교 등의 용지는 해당 기관의 수요가 없을 경우 타 용도로 변경될 수 있음 - 고양창릉 공공주택지구는 사업기간이 2029년 12월로 계획되어 있으나, 관계기관 협의 등 부득이한 사유에 의하여 연기될 수 있으며, 그에 따",occupancy_planned_block,2029,year,,block,medium,rejected,83개 PDF 전수 추출에서 생성된 AI 초안; 사람 확인 전 지표 확정 금지,PDF-007-occupancy_planned_block,PDF-007-occupancy_planned_block,3G_forward,,pdf,2029-12-31,2029-01-01,2029-12-31,,예정;계획,LOCAL_FILE,1479031,data/staged/pdf_text/a65a5c4807f9e93fe2cd6c465ccaaccae2657d5b48db24ded879e80b26468319.txt,Y,1.000,,district_project_period_not_occupancy,False,1,,S-6,,,,,,,,,,,PDF p.38,planned_block,agent_draft,local_pdf_sha256_text_extract,2026-09-02T18:18:06+09:00,PDF-007,"data/raw/evidence/(정정)고양창릉S-5,S-6블록공공분양주택입주자모집공고문.pdf",a65a5c4807f9e93fe2cd6c465ccaaccae2657d5b48db24ded879e80b26468319,title_development_event,0.933,new_or_weak_match,success,52,188068,,,,,,,,,,,,,,,,
SRC-PDF-008-OCCU-1,하남 교산,official_pdf,(정정)교산푸르지오더퍼스트_입주자모집공고,한국토지주택공사,2025-03-30,2026-09-02T18:18:06+09:00,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=61479595,data/raw/evidence/(정정)교산푸르지오더퍼스트_입주자모집공고.pdf,17f890d3468fb4f720c33fa6aefb56dd0eb6cfae7df0b4bd9996a5b6f554de4d,PDF p.5,"기 면적이 상이할 수 있습니다. ※ 공급면적 및 대지지분은 공부정리절차 등의 부득이한 경우에 한해 법령이 허용하는 오차 범위 내에서 증감이 있을 수 있습니다. ※ 최고층수는 해당 주택형(타입)의 최상층입니다. ※ 난방방식은 지역난방, 구조는 철근콘크리트 벽식, 지붕은 평지붕으로 시공됩니다. ※ 입주예정 시기는 2029년 6월로 예정되어 있으나, 공정에 따라 변동될 수 있으며, 정확한 입주 시기는 추후 개별 안내할 예정입니다. ※ 본 사업은 「공공주택 특별법」 제4조 제2항 및 ‘민간참여 공공주택사업 시행지침’에 따라 민간참여 공공주택을 시행하는 사업 [사업주체 : 한국토지주택공사[민간참여 공공주택건설사업 민간사업자 ㈜대우건설, 계룡건설산업㈜, 동부건설㈜, 흥한주택종합건설㈜, ㈜파레나] / 시공업체 : ㈜대우건설, 계룡건설산업㈜, 동부건설㈜, 흥한주택종합건설㈜, ㈜파레나]입니다. 금융인증서, 토스인증서, KB국민인증서 중 1개)를 미리 발급 받으시기 바라며, 공급구분별 신청접수일이 다르므로 반드시 해당",occupancy_planned_block,2029,year,,block,medium,verified,83개 PDF 전수 추출에서 생성된 AI 초안; 사람 확인 전 지표 확정 금지,PDF-008-occupancy_planned_block,PDF-008-occupancy_planned_block,3G_forward,,pdf,2029-12-31,2029-01-01,2029-12-31,,예정,LOCAL_FILE,2668773,data/staged/pdf_text/17f890d3468fb4f720c33fa6aefb56dd0eb6cfae7df0b4bd9996a5b6f554de4d.txt,Y,1.000,,,False,1,,A-2,v4,superseded,SRC-PDF-014-OCCU-1,,,,,,,,PDF p.5,planned_block,agent_draft,local_pdf_sha256_text_extract,2026-09-02T18:18:06+09:00,PDF-008,data/raw/evidence/(정정)교산푸르지오더퍼스트_입주자모집공고.pdf,17f890d3468fb4f720c33fa6aefb56dd0eb6cfae7df0b4bd9996a5b6f554de4d,exact_excerpt,0.98,new_or_weak_match,success,54,234965,,,,,,month,TRUE,parkd,2026-09-02T19:38:00+09:00,A1B1C1D1E1,,,,,,
SRC-PDF-014-OCCU-1,하남 교산,official_pdf,(최종)250331_교산푸르지오더퍼스트_입주자모집공고,한국토지주택공사,2025-03-31,2026-09-02T18:18:06+09:00,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=61210841,data/raw/evidence/(최종)250331_교산푸르지오더퍼스트_입주자모집공고.pdf,b247b3e65cb7029821c352a345952c0fb73323ae3462b90b52f5b653dca1a2f5,PDF p.5,"기 면적이 상이할 수 있습니다. ※ 공급면적 및 대지지분은 공부정리절차 등의 부득이한 경우에 한해 법령이 허용하는 오차 범위 내에서 증감이 있을 수 있습니다. ※ 최고층수는 해당 주택형(타입)의 최상층입니다. ※ 난방방식은 지역난방, 구조는 철근콘크리트 벽식, 지붕은 평지붕으로 시공됩니다. ※ 입주예정 시기는 2029년 6월로 예정되어 있으나, 공정에 따라 변동될 수 있으며, 정확한 입주 시기는 추후 개별 안내할 예정입니다. ※ 본 사업은 「공공주택 특별법」 제4조 제2항 및 ‘민간참여 공공주택사업 시행지침’에 따라 민간참여 공공주택을 시행하는 사업 [사업주체 : 한국토지주택공사[민간참여 공공주택건설사업 민간사업자 ㈜대우건설, 계룡건설산업㈜, 동부건설㈜, 흥한주택종합건설㈜, ㈜파레나] / 시공업체 : ㈜대우건설, 계룡건설산업㈜, 동부건설㈜, 흥한주택종합건설㈜, ㈜파레나]입니다. ※ 단, 부부(예비신혼부부 제외)는 당첨자발표일이 동일한 주택에 대해 각각 청약할 수 있으나, 중복당첨된 경우 「주택공",occupancy_planned_block,2029,year,,block,medium,verified,83개 PDF 전수 추출에서 생성된 AI 초안; 사람 확인 전 지표 확정 금지,PDF-014-occupancy_planned_block,PDF-014-occupancy_planned_block,3G_forward,,pdf,2029-12-31,2029-01-01,2029-12-31,,예정,LOCAL_FILE,2611355,data/staged/pdf_text/b247b3e65cb7029821c352a345952c0fb73323ae3462b90b52f5b653dca1a2f5.txt,Y,1.000,,,False,1,,A-2,v3,superseded,SRC-F013,,,,,,,,PDF p.5,planned_block,agent_draft,local_pdf_sha256_text_extract,2026-09-02T18:18:06+09:00,PDF-014,data/raw/evidence/(최종)250331_교산푸르지오더퍼스트_입주자모집공고.pdf,b247b3e65cb7029821c352a345952c0fb73323ae3462b90b52f5b653dca1a2f5,exact_excerpt,0.98,new_or_weak_match,success,54,233837,,,,,,month,TRUE,parkd,2026-09-02T19:38:00+09:00,A1B1C1D1E1,,,,,,
SRC-PDF-015-OCCU-1,김포 한강,official_pdf,110624(조간)__11년_6~8월_입주예정_아파트_공개(주택정책과),남양주시,2011-06-24,2026-09-02T18:18:06+09:00,,data/raw/evidence/110624(조간)__11년_6~8월_입주예정_아파트_공개(주택정책과).pdf,dc233154be5b674cb88e215791cc0f37d90bdbe94d06dff17e6fed269a0f7d9f,PDF p.1,"부서 주택정책과 공공주택개발과담 당 자 ∙과장 진현환팀장 최제호사무관 정재원 , , (02)2110-8264, 8265 ☎ ∙과장 이안호사무관 권영원 , (02)2110-6055 ☎ 보 도 일 시 년 월 일금 조간부터 보도하여 주시기 바랍니다 2011 6 24 ( ) . 김포한강신도시 아파트 첫 입주 등 입주물량 증가세 - ’ 년 월 입주예정 아파트 공개 11 6~8 - □국토해양부장관 권도엽 ( : )는 금 6.24( ) 금년 월 입주예정 6 8 ～ 아파트에 대한 세부정보*를 공개하였다. 입주월 지역 단지명 규모별 이하초과 세대수 등 * , , , (85 / ) ㎡ □지역별로는 전국 호 44,903 , 수도권 호 21,003 , 지방 호 23,900 로 나타났으며, ㅇ 월별로는 월 호 6 19,264 , 월 호 7 16,206 , 월 호 8 9,433 가 입주예정인 것으로 집계되었다. 단위 호 ( : ) 구 분 월 3 월 4 월 5 소계",occupancy_first_actual,,unknown,,district,low,duplicate,"83개 PDF 전수 추출에서 생성된 AI 초안; 사람 확인 전 지표 확정 금지; excerpt에 ""김포한강신도시 아파트 첫 입주 등 입주물량 증가세"" 포함(2011년 6월). SRC-H007과 중복 가능성",PDF-015-occupancy_first_actual,PDF-015-occupancy_first_actual,2G_historical,,pdf,,,,,예정,LOCAL_FILE,350076,data/staged/pdf_text/dc233154be5b674cb88e215791cc0f37d90bdbe94d06dff17e6fed269a0f7d9f.txt,Y,1.000,missing_event_date_or_excerpt;missing_direct_source_url;missing_event_date; B4-ambiguous-excerpt: 규칙 미해당; B4v2:accept_with_flag,,False,1,SRC-H007,,,,,,,,,,,,PDF p.1,gap_start,agent_draft,local_pdf_sha256_text_extract,2026-09-02T18:18:06+09:00,PDF-015,data/raw/evidence/110624(조간)__11년_6~8월_입주예정_아파트_공개(주택정책과).pdf,dc233154be5b674cb88e215791cc0f37d90bdbe94d06dff17e6fed269a0f7d9f,,0.0,new_or_weak_match,success,3,6359,,,,,,month,,,,,,,,,,
SRC-PDF-016-OCCU-1,하남 미사,official_pdf,140630_LH_미사강변도시_첫_입주_시작,한국토지주택공사,2014-06-30,2026-09-02T18:18:06+09:00,,data/raw/evidence/140630_LH_미사강변도시_첫_입주_시작.pdf,6a368721bcef1b229bfe5bd3bb2d40b5ddf61811dd86483a53841c6ecdfc15a4,PDF p.1,"보 도 자 료 한국토지주택공사 배포일시 월 2014. 6. 30 ( ) 보도일시 즉시 보도 가능합니다. 담당부서 하남사업본부 사업관리부 담 당 자 김동진 부장 (031-790-7806) 백형주 부장대우(031-790-7860) 미사강변도시 첫 입주 시작 , 월 일 블록 세대를 시작으로 로 월 블록 - 6 30 A15 976 8 A9 세대 월 블록 세대 등 연내 세대 입주 712 , 12 A28 1,541 3.229 수용인구 만천명의 수도권 동남부 핵심 주거 주거벨트 - 9 6 무주택서민의 내집 마련을 위해 추진된 하남미사 공공주택사업옛 보금자 ( 리주택사업이 그 첫 결실을 맺는다 ) . 한국토지주택공사 사장 이재영 ( , ((http://www.lh.or.kr)는 지난 년 시범지구로 지정된 미사강변도시의 입주가 오는 일 블록을 2009 30 A15 시작으로 본격화된다고 밝혔다. 미사강변도시는 위례신도시와 더불어 수도권 동남부 핵심 주거벨트 중 하 나로 손꼽힌다한강변",occupancy_first_actual,2014-06-30,day,,district,medium,verified,83개 PDF 전수 추출에서 생성된 AI 초안; 사람 확인 전 지표 확정 금지,PDF-016-occupancy_first_actual,PDF-016-occupancy_first_actual,2G_historical,,pdf,2014-06-30,2014-06-30,2014-06-30,,추진,LOCAL_FILE,228581,data/staged/pdf_text/6a368721bcef1b229bfe5bd3bb2d40b5ddf61811dd86483a53841c6ecdfc15a4.txt,Y,1.000,,,False,1,,,,,,,,,,,,,PDF p.1,gap_start,agent_draft,local_pdf_sha256_text_extract,2026-09-02T18:18:06+09:00,PDF-016,data/raw/evidence/140630_LH_미사강변도시_첫_입주_시작.pdf,6a368721bcef1b229bfe5bd3bb2d40b5ddf61811dd86483a53841c6ecdfc15a4,title_development_event,1.0,new_or_weak_match,success,3,2347,,,,,,,TRUE,parkd,2026-09-02T19:38:00+09:00,A1B1C1D1E1,,,,,,
SRC-PDF-018-PROM-1,하남 교산,official_pdf,200521(14시이후)+하남교산+신도시_과천지구+광역교통개선대책+확정(공공택지기획과),국토교통부,2020-05-21,2026-09-02T18:18:06+09:00,,data/raw/evidence/200521(14시이후)+하남교산+신도시_과천지구+광역교통개선대책+확정(공공택지기획과).pdf,fbe43488370ed17260f5eb6525fcfb25d0453d9a5c2222cb252bf9de41dd62d1,국토부 하남교산 광역교통개선대책 확정 보도자료 PDF p.1,국토교통부장관 김현미는 대도시권광역교통위원회(위원장 최기주) 심의(2020-05-08)를 거쳐 하남교산 3기 신도시(3만2천호)와 과천지구(7천호) 광역교통개선대책을 확정하였다.,plan_confirmation,,unknown,,district,low,verified,83개 PDF 전수 추출에서 생성된 AI 초안; 사람 확인 전 지표 확정 금지; 광역교통대책 확정일 문서 - 완공목표 아님,PDF-018-promise_date,PDF-018-promise_date,3G_forward,,pdf,,,,,추진;확정;계획,LOCAL_FILE,563837,data/staged/pdf_text/fbe43488370ed17260f5eb6525fcfb25d0453d9a5c2222cb252bf9de41dd62d1.txt,Y_NORMALIZED,0.98,,,False,1,,,,,,,,,,,,,PDF p.1,promise,agent_draft,local_pdf_sha256_text_extract,2026-09-02T18:18:06+09:00,PDF-018,data/raw/evidence/200521(14시이후)+하남교산+신도시_과천지구+광역교통개선대책+확정(공공택지기획과).pdf,fbe43488370ed17260f5eb6525fcfb25d0453d9a5c2222cb252bf9de41dd62d1,title_development_event,0.735,new_or_weak_match,success,7,3970,,,,2020-05-08,,absent,TRUE,parkd,2026-09-02T20:22:00+09:00,A1B1C1D1E1,,,,,,
SRC-PDF-019-PROM-1,남양주 왕숙,official_pdf,201230(조간)남양주왕숙_고양창릉 신도시 교통대책 확정(공공택지기획과 광역교통정책과),국토교통부,2020-12-30,2026-09-02T18:18:06+09:00,https://allinpdf.com/Transmit/File_Download?DownloadPath=2026%2f08%2f31%2fbb0746e8-a368-447f-8345-252b4e8a7dd3.hwp-0001.pdf&FileName=201230(%ec%a1%b0%ea%b0%84)%eb%82%a8%ec%96%91%ec%a3%bc%ec%99%95%ec%88%99_%ea%b3%a0%ec%96%91%ec%b0%bd%eb%a6%89+%ec%8b%a0%eb%8f%84%ec%8b%9c+%ea%b5%90%ed%86%b5%eb%8c%80%ec%b1%85+%ed%99%95%ec%a0%95(%ea%b3%b5%ea%b3%b5%ed%83%9d%ec%a7%80%ea%b8%b0%ed%9a%8d%ea%b3%bc+%ea%b4%91%ec%97%ad%ea%b5%90%ed%86%b5%ec%a0%95%ec%b1%85%ea%b3%bc).hwp.pdf,data/raw/evidence/201230(조간)남양주왕숙_고양창릉 신도시 교통대책 확정(공공택지기획과 광역교통정책과).pdf,ecc470f4fb71a5b29f7499ce815fe4f6605f9de139444664a3134be6e5dcd577,PDF p.1,"57 보 도 일 시 2020년 12월 30일(수) 조간부터 보도하여 주시기 바랍니다. ※ 통신‧방송‧인터넷은 12. 29.(화) 11:00 이후 보도 가능 남양주왕숙·고양창릉 신도시 교통대책 확정! - 도시철도, GTX 등으로 서울도심 30분대 접근 가능 - - 3기 신도시 등 수도권 주택공급계획 차질 없이 추진 중 - □국토교통부는대도시권광역교통위원회심의(’20.12.4)를거쳐남양주왕숙 (6만6천호)과고양창릉(3만8천호)의광역교통개선대책을확정하였다. ㅇ광역교통개선대책은신도시조성및신규교통대책추진에따른교통량 변화등에대한교통전문기관용역, 한국교통연구원(KOTI) 검증, 지방자치단체협의, 대광위심의등을거쳐확정되었다. □3기신도시광역교통개선대책은서울도심까지30분대출퇴근이가능 하도록지하철등대중교통투자를확대하고, 사업추진과정에서시행 착오를최소화하기위해지방자치단체와사업계획을함께수립하여 광역교통시설의적기준공을도모하였다. ㅇ5월에광역교통개선대책을확정한하남교산·과천은도로사업실시 설계착수등후속절차를정상진행중으로`21년부터사업별인허가 절차",promise_date,2020,year,rail,district,medium,verified,83개 PDF 전수 추출에서 생성된 AI 초안; 사람 확인 전 지표 확정 금지,PDF-019-promise_date,PDF-019-promise_date,3G_forward,,pdf,2020-12-31,2020-01-01,2020-12-31,GTX-A 수서~동탄;별내선(8호선 연장);진접선(4호선 연장),추진;확정;계획,LOCAL_FILE,698887,data/staged/pdf_text/ecc470f4fb71a5b29f7499ce815fe4f6605f9de139444664a3134be6e5dcd577.txt,Y,1.000,,,False,1,,,,,,,,,,,,,PDF p.1,promise,agent_draft,local_pdf_sha256_text_extract,2026-09-02T18:18:06+09:00,PDF-019,data/raw/evidence/201230(조간)남양주왕숙_고양창릉 신도시 교통대책 확정(공공택지기획과 광역교통정책과).pdf,ecc470f4fb71a5b29f7499ce815fe4f6605f9de139444664a3134be6e5dcd577,title_development_event,0.692,new_or_weak_match,success,10,5595,,,,,,,TRUE,parkd,2026-09-02T19:38:00+09:00,A1B1C1D1E1,,,,,,
SRC-PDF-019-PROM-2,고양 창릉,official_pdf,201230(조간)남양주왕숙_고양창릉 신도시 교통대책 확정(공공택지기획과 광역교통정책과),국토교통부,2020-12-30,2026-09-02T18:18:06+09:00,https://allinpdf.com/Transmit/File_Download?DownloadPath=2026%2f08%2f31%2fbb0746e8-a368-447f-8345-252b4e8a7dd3.hwp-0001.pdf&FileName=201230(%ec%a1%b0%ea%b0%84)%eb%82%a8%ec%96%91%ec%a3%bc%ec%99%95%ec%88%99_%ea%b3%a0%ec%96%91%ec%b0%bd%eb%a6%89+%ec%8b%a0%eb%8f%84%ec%8b%9c+%ea%b5%90%ed%86%b5%eb%8c%80%ec%b1%85+%ed%99%95%ec%a0%95(%ea%b3%b5%ea%b3%b5%ed%83%9d%ec%a7%80%ea%b8%b0%ed%9a%8d%ea%b3%bc+%ea%b4%91%ec%97%ad%ea%b5%90%ed%86%b5%ec%a0%95%ec%b1%85%ea%b3%bc).hwp.pdf,data/raw/evidence/201230(조간)남양주왕숙_고양창릉 신도시 교통대책 확정(공공택지기획과 광역교통정책과).pdf,ecc470f4fb71a5b29f7499ce815fe4f6605f9de139444664a3134be6e5dcd577,PDF p.1,"57 보 도 일 시 2020년 12월 30일(수) 조간부터 보도하여 주시기 바랍니다. ※ 통신‧방송‧인터넷은 12. 29.(화) 11:00 이후 보도 가능 남양주왕숙·고양창릉 신도시 교통대책 확정! - 도시철도, GTX 등으로 서울도심 30분대 접근 가능 - - 3기 신도시 등 수도권 주택공급계획 차질 없이 추진 중 - □국토교통부는대도시권광역교통위원회심의(’20.12.4)를거쳐남양주왕숙 (6만6천호)과고양창릉(3만8천호)의광역교통개선대책을확정하였다. ㅇ광역교통개선대책은신도시조성및신규교통대책추진에따른교통량 변화등에대한교통전문기관용역, 한국교통연구원(KOTI) 검증, 지방자치단체협의, 대광위심의등을거쳐확정되었다. □3기신도시광역교통개선대책은서울도심까지30분대출퇴근이가능 하도록지하철등대중교통투자를확대하고, 사업추진과정에서시행 착오를최소화하기위해지방자치단체와사업계획을함께수립하여 광역교통시설의적기준공을도모하였다. ㅇ5월에광역교통개선대책을확정한하남교산·과천은도로사업실시 설계착수등후속절차를정상진행중으로`21년부터사업별인허가 절차",promise_date,2020,year,rail,district,medium,verified,83개 PDF 전수 추출에서 생성된 AI 초안; 사람 확인 전 지표 확정 금지,PDF-019-promise_date,PDF-019-promise_date,3G_forward,,pdf,2020-12-31,2020-01-01,2020-12-31,GTX-A 수서~동탄;별내선(8호선 연장);진접선(4호선 연장),추진;확정;계획,LOCAL_FILE,698887,data/staged/pdf_text/ecc470f4fb71a5b29f7499ce815fe4f6605f9de139444664a3134be6e5dcd577.txt,Y,1.000,,,False,1,,,,,,,,,,,,,PDF p.1,promise,agent_draft,local_pdf_sha256_text_extract,2026-09-02T18:18:06+09:00,PDF-019,data/raw/evidence/201230(조간)남양주왕숙_고양창릉 신도시 교통대책 확정(공공택지기획과 광역교통정책과).pdf,ecc470f4fb71a5b29f7499ce815fe4f6605f9de139444664a3134be6e5dcd577,title_development_event,0.692,new_or_weak_match,success,10,5595,,,,,,,TRUE,parkd,2026-09-02T19:38:00+09:00,A1B1C1D1E1,,,,,,
SRC-PDF-020-OCCU-1,화성 동탄2,official_pdf,20150123_ 동탄2신도시 첫 입주,국토교통부,2015-01-23,2026-09-02T18:18:06+09:00,,data/raw/evidence/20150123_ 동탄2신도시 첫 입주.pdf,5ec7ad2f8fde7650b4723adcec0d6931c2ecdb8af0bd0ccaab60f6db6b6c63e6,PDF p.1,"보 도 자 료 한국토지주택공사 배포일시 2015. 01. 23 금 ( ) 보도일시 인터넷은 일 부터 지면은 월부터 보도하여 주시기 바랍니다 1.25( ) 11:00 1.26( ) . 담당부서 경기지역본부 동탄사업본부 담 당 자 김현석 부장대우(031-379-6812) 수도권 최대 신도시 동탄 지구첫 입주 시작 (2) , 상반기 천백여 세대하반기까지 총 세대 입주 - 7 7 , 16,535 - 수도권남부지역 전월세난 해소에 크게 기여할 것으로 기대 년 월 주택시장 안정에 기여하고 수도권 남부에 자족적 거점 2007 12 , 도시 조성을 목적으로 택지개발예정지구로 지정되어 추진중인 화성동 탄 신도시가 년여의 사업 끝에 (2) 7 이달 일부터 입주가 시작된다 30 . 동탄 신도시 전체 아파트 세대수는 세대로금번 (2) 95,645 , EG 호 (642 ), GS 호 (559 ), KR 호 (656 ) 금성백조 , 호 (485 ) 모아 , 호 (460 ) 등 개 블록 총 5 2",occupancy_first_actual,2015-01-23,day,,district,medium,verified,83개 PDF 전수 추출에서 생성된 AI 초안; 사람 확인 전 지표 확정 금지,PDF-020-occupancy_first_actual,PDF-020-occupancy_first_actual,2G_historical,,pdf,2015-01-23,2015-01-23,2015-01-23,,예정;추진,LOCAL_FILE,306583,data/staged/pdf_text/5ec7ad2f8fde7650b4723adcec0d6931c2ecdb8af0bd0ccaab60f6db6b6c63e6.txt,Y,1.000,,,False,1,,,,,,,,,,,,,PDF p.1,gap_start,agent_draft,local_pdf_sha256_text_extract,2026-09-02T18:18:06+09:00,PDF-020,data/raw/evidence/20150123_ 동탄2신도시 첫 입주.pdf,5ec7ad2f8fde7650b4723adcec0d6931c2ecdb8af0bd0ccaab60f6db6b6c63e6,,0.0,new_or_weak_match,success,3,2962,,,,,,,TRUE,parkd,2026-09-02T19:38:00+09:00,A1B1C1D1E1,,,,,,
SRC-PDF-021-PROM-1,화성 동탄2,local_pdf_unknown_publisher,210125 (조간)3기 신도시_패스트트랙_교통대책 조기 확정 등으로 신속 공급(공공택지기획과),,2021-01-25,2026-09-02T18:18:06+09:00,https://allinpdf.com/Transmit/File_Download?DownloadPath=2026%2f08%2f31%2f0b34fc1d-dd59-4fee-b1b6-4dec3f09c3d4.hwp-0001.pdf&FileName=210125+(%ec%a1%b0%ea%b0%84)3%ea%b8%b0+%ec%8b%a0%eb%8f%84%ec%8b%9c_%ed%8c%a8%ec%8a%a4%ed%8a%b8%ed%8a%b8%eb%9e%99_%ea%b5%90%ed%86%b5%eb%8c%80%ec%b1%85+%ec%a1%b0%ea%b8%b0+%ed%99%95%ec%a0%95+%eb%93%b1%ec%9c%bc%eb%a1%9c+%ec%8b%a0%ec%86%8d+%ea%b3%b5%ea%b8%89(%ea%b3%b5%ea%b3%b5%ed%83%9d%ec%a7%80%ea%b8%b0%ed%9a%8d%ea%b3%bc).hwp.pdf,data/raw/evidence/210125 (조간)3기 신도시_패스트트랙_교통대책 조기 확정 등으로 신속 공급(공공택지기획과).pdf,894b933a4fc5a46612a01bb5806599544d52a78c702fdf34203d30d7240bac5b,PDF p.1,"057 보 도 일 시 2021년 1월 25일(월) 조간부터 보도하여 주시기 바랍니다. ※ 통신‧방송‧인터넷은 1. 24.(일) 11:00 이후 보도 가능 3기 신도시, 패스트트랙·교통대책 조기 확정 등으로 신속 공급 - 보상 평균 10개월 조기 착수, 교통대책 평균 16개월 조기 확정 - 1. 3기 신도시 추진현황 □3기신도시는지구계획 수립·토지보상 병행 등패스트 트랙 (Fast-Track)을적용하여보상착수기간을기존대비평균10개월 이상단축*하는등신속하게사업을추진하고있다. * 지구지정∼보상착수: (2기신도시) 성남판교24개월, 위례30개월등평균27개월소요, (3기신도시) 하남교산14개월, 인천계양14개월등평균17개월소요 ㅇ남양주왕숙·하남교산·인천계양은보상공고(’20.8)를거쳐보상절차가 진행중이며, 고양창릉·부천대장은상반기에보상공고할계획이다. ㅇ남양주왕숙·하남교산·인천계양은지구계획(안)을마련(’20.10)하여 관계기관협의중이며올해상반기에순차확정할계획이다. ㅇ고양창릉·부천대장은도시·건축·교통등분야별전문가들이참여 하여지구계",promise_date,2021,year,sbrt,district,medium,verified,83개 PDF 전수 추출에서 생성된 AI 초안; 사람 확인 전 지표 확정 금지,PDF-021-promise_date,PDF-021-promise_date,2G_historical,,pdf,2021-12-31,2021-01-01,2021-12-31,GTX-A 수서~동탄;계양~대장 S-BRT,추진;확정;계획,LOCAL_FILE,663185,data/staged/pdf_text/894b933a4fc5a46612a01bb5806599544d52a78c702fdf34203d30d7240bac5b.txt,Y,1.000,,,False,1,,,,,,,,,,,,,PDF p.1,promise,agent_draft,local_pdf_sha256_text_extract,2026-09-02T18:18:06+09:00,PDF-021,data/raw/evidence/210125 (조간)3기 신도시_패스트트랙_교통대책 조기 확정 등으로 신속 공급(공공택지기획과).pdf,894b933a4fc5a46612a01bb5806599544d52a78c702fdf34203d30d7240bac5b,title_development_event,0.828,new_or_weak_match,success,4,2501,,,,,,,TRUE,parkd,2026-09-02T19:38:00+09:00,A1B1C1D1E1,,,,,,
